
																																																																																						
KODE_PABRIK	KODE_GRPOBAT	KODE_JENISOBAT	KODE_IPAOBAT	KODE_GENOBAT	KODE_ASKESOBAT	KODE_KONOBAT	KODE_OBAT	NAMA_OBAT	KEMASAN_OBAT	SATUAN_OBAT	ISI_OBAT	DOSIS_OBAT	HNAREG_OBAT	HNAPPNREG_OBAT	HNAGENPPN_OBAT	HNAOTCPPN_OBAT	HJAPPN_OBAT	HNAASKES_OBAT	HNAPPNASKES_OBAT	HKSPPN_OBAT	TGLAKTBELI_OBAT	KODE_KREDITUR	TGLAKTJUAL_OBAT	KODE_KLTLOBAT	QTYAWAL_OBAT	QTYBELI_OBAT	QTYDROPING_OBAT	QTYJUAL_OBAT	QTYAWALK_OBAT	QTYBELIK_OBAT	QTYDROPK_OBAT	QTYJUALK_OBAT	STOCKMINIM_OBAT	STOCKBESAR_OBAT	STOCKRACIK_OBAT	STOCKDPHO_OBAT	STOCKKON_OBAT	TGLBARU_OBAT	TGLEXPIRE_OBAT	QTYAKHIR_OBAT	QTYAKHIRK_OBAT	KODE_PBF	BISNIS_BARANG	KOBAT_ASKES	KODE_OPNAME	HJDS_OPNAME	HPP_OPNAME	TGL_EDIT	PEMAKAI	KODE_OUTLET	DISC1	DISC2	HARGA	BARCODE	MIN_QTY	FAKTOR1	FAKTOR2	FAKTOR3	FAKTOR4	DISC	DISCH	DISCU	DISCA	TANGGAL1	TANGGAL2	HJAR	HJAH	HJAU	HJAA	LOKASI	CAT	SUBCAT	CLAS	SUBCLAS	WKT_TRANSFER	TEMP_STOCK	VALID	KODEDEBITUR	BYR_VOUCHER	STD_OBAT	AKTIF_OBAT	TGL1	TGL2	DISC_RP	DISC_SEN	
3952	2	0	2200	12	0	0	4031222002005	PRODUGEN VITAFIRST 245GR COKLA	DUSDUS1	DUS	1	1.00	25800.00	28380.00	0.00	0.00	0.00	0.00	0.00	1.00	12/01/2014	ASPBFA0016	11/27/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	11/28/2014	4031222002005		1.50	0.00	0.00	8996042873387	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HEALTH	Milk & Nutrition	Adult Milk	Hi Calcium & Low Fat	-	0.00	Y		-	3	-	-	-	0.00	0.00	
3952	2	0	2200	12	0	0	3951222002001	PRODUGEN VITAFIRST 245GR PLAIN	DUSDUS1	DUS	1	1.00	25800.00	28380.00	0.00	0.00	0.00	0.00	0.00	1.00	12/01/2014	ASPBFA0016	11/27/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	11/28/2014	3951222002001		1.50	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HEALTH	Milk & Nutrition	Adult Milk	Hi Calcium & Low Fat	-	0.00	Y		0	3	-	-	-	0.00	0.00	
3952	2	0	2200	12	0	0	4031222002007	PRODUGEN VITAFIRST 245GR VANIL	DUSDUS1	DUS	1	1.00	25800.00	28380.00	0.00	0.00	23000.00	0.00	0.00	1.00	12/01/2014	ASPBFA0016	11/27/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	11/28/2014	4031222002007		1.50	0.00	0.00	8996042873363	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HEALTH	Milk & Nutrition	Adult Milk	Hi Calcium & Low Fat	-	0.00	Y		-	3	-	-	-	0.00	0.00	
292	2	14	03	11	0	0	2921114203027	RIFAMTIBI 300MG CAP@100	DUSCAP100	CAP	100	300.00	955.00	1050.00	0.00	1.00	0.00	0.00	0.00	1.00	05/13/2008	ASPBFB0014	09/18/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	R-0309	1			955.00	955.00	09/03/2010	2921114203027	2140100002	0.00	0.00	1050.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	ANTIBIOTIK	PRESCRIPTION	Drugs	Anti-Infectives ( Systemic )	Anti-TB Agents		0.00	Y		0	3	-	-	-	0.00	0.00	
342	2	0	2200	12	0	0	3421222002002	DERMATIX ULTRA  7GR	TUBTUB1	TUB	1	1.00	127827.00	140610.00	0.00	0.00	0.00	0.00	0.00	0.00	02/03/2015		10/11/2015	1	2.00	0.00	-2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+3.00000000000000E+000	0.00		1			118878.00	118878.00	04/12/2012	3421222002002		5.00	0.00	0.00	8886456200629	1.00	1.30	1.25	1.15	1.25	2.00	2.00	2.00	2.00	06/15/2015	07/31/2015	0.00	0.00	0.00	0.00	CR/SALEP	HEALTH	Medicine Cabinet	Topical	Scar Management	-	0.00	Y		0	3	-	-	-	0.00	0.00	
242	2	14	41	11	0	0	2421114241065	OPINEURON KPL@100	DUSKPL100	KPL	100	1.00	1000.00	1100.00	0.00	1.00	0.00	950.00	1045.00	1.00	04/25/2014	ASPBFM0029	02/14/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			950.00	950.00	09/04/2015	2421114241065	2140100002	5.00	0.00	990.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	PSIKO	PRESCRIPTION	Drugs	Central Nervous System	Nonsteroidal Anti Inflammatory Agents	-	0.00	Y		0	3	-	-	-	0.00	0.00	
074	2	0	2200	12	0	0	0741222002006	STIMUNO SYR  60ML GRAPE	BTLBTL1	BTL	1	1.00	18800.00	20680.00	0.00	0.00	23750.00	0.00	0.00	1.00	12/01/2014	ASPBFA0016	11/27/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			17860.00	17860.00	11/28/2014	0741222002006		5.00	0.00	0.00	3994388113242	1.00	1.30	1.25	1.15	1.25	5.00	5.00	5.00	5.00	06/16/2015	09/15/2015	0.00	0.00	0.00	0.00		HEALTH	Vitamin & Supplement	Vitamin and Mineral	Immune system	-	0.00	Y		-	3	-	-	-	0.00	0.00	
311	2	14	41	11	0	0	3111114241016	TRIZEDON MR TAB @30	DUSTAB30	TAB	30	1.00	6533.33	7187.00	0.00	1.00	0.00	6533.00	7186.00	1.00	12/09/2013	ASPBFA0013	06/18/2013	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			5939.00	5939.00	11/25/2014	3111114241016	2140100002	0.00	0.00	7186.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Anti-Anginal Drugs	-	0.00	Y		0	3	-	-	-	0.00	0.00	
121	2	109	0505	11	0	0	1211105052007	AAFACT  500IU/5ML INJ	VIAVIA1	VIA	1	1.00	2345455.00	2580000.00	0.00	1.00	0.00	0.00	0.00	1.00	08/31/2015		08/31/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	08/31/2015			0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Intravenous & Other Sterile So	Intravenous & Other Sterile Solutions	-	0.00	Y		0	3	-	-	-	0.00	0.00	
412	2	0	2100	12	0	0	4121221002074	ACTIMOVE CERVICAL MED DENS-L	BHBH1	BH	1	1.00	163636.00	180000.00	0.00	0.00	0.00	0.00	0.00	1.00	05/22/2012		04/30/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			163636.00	163636.00	04/30/2015	4121221002074		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	4.00	4.00	4.00	4.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00		HEALTH	Medical Equipment	Medical Supplies	Braces & Supports	-	0.00	Y		-	3	-	-	-	0.00	0.00	
9781	2	0	2204	12	0	0	4081222042002	RICOLA PEARLS SF BLACKURAN 25G	BHBH1	BH	1	1.00	10875.00	11963.00	0.00	0.00	15950.00	10875.00	11963.00	1.00	05/02/2014	ASPBF00826	02/05/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	03/07/2014	4081222042002		0.00	0.00	0.00	7610700604113	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	04/01/2015	04/30/2015	0.00	0.00	0.00	0.00		HOUSEHOLD	Household Items	Food and Snack	Candy	-	0.00	Y		0	3	-	-	-	0.00	0.00	
074	2	14	35	11	0	0	0741114235026	RHINOS JUNIOR SYR 60ML	BTLBTL1	BTL	1	1.00	28000.00	30800.00	0.00	1.00	0.00	25500.00	28050.00	1.00	04/28/2014	ASPBFA0016	09/01/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			27440.00	27440.00	12/06/2013	0741114235026	2140100002	2.00	0.00	24750.00	8994388145946	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SYR	PRESCRIPTION	Drugs	Allergy & Immune System	Antihistamines & Antiallergics	-	0.00	Y		0	3	-	-	-	0.00	0.00	
9781	2	0	2204	12	0	0	4081222042003	RICOLA PEARLS SF LEMON MINT 25	BHBH1	BH	1	1.00	10875.00	11963.00	0.00	0.00	15950.00	10875.00	11963.00	1.00	05/02/2014	ASPBF00826	03/04/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	04/05/2012	4081222042003		0.00	0.00	0.00	7610700604083	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	04/01/2015	04/30/2015	0.00	0.00	0.00	0.00		HOUSEHOLD	Household Items	Food and Snack	Candy	-	0.00	Y		0	3	-	-	-	0.00	0.00	
704	2	22	03	12	0	1	1001222203047	N.HEALTH JOINT HEALTH  @60	BTLBTL1	BTL	1	1.00	481818.00	530000.00	0.00	0.00	425000.00	445454.54	490000.00	1.00	03/04/2014	ASPBFR0002	03/14/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		270455.00	270455.00	01/22/2009	1001222203047	2140100002	40.50	0.00	425000.00	0530523883069	1.00	1.00	1.00	1.00	1.00	0.00	15.00	0.00	0.00	09/01/2015	09/15/2015	0.00	0.00	0.00	0.00	BMJAYA	HEALTH	Vitamin & Supplement	Food Supplement	Nature~s Plus, Nature~s Health	-	0.00	Y		0	3	-	-	-	0.00	0.00	
9781	2	0	2204	12	0	0	4081222042005	RICOLA PEARLS SF STRAWBERY 25	BHBH1	BH	1	1.00	10875.00	11963.00	0.00	0.00	15950.00	10875.00	11963.00	1.00	05/02/2014	ASPBF00826	03/07/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	04/05/2012	4081222042005		0.00	0.00	0.00	7610700604274	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HOUSEHOLD	Household Items	Food and Snack	Candy	-	0.00	Y		0	3	-	-	-	0.00	0.00	
9781	2	0	2204	12	0	0	4081222042006	RICOLA TIN MENTHOL 100GR	BHBH1	BH	1	1.00	22159.72	24376.00	0.00	0.00	32500.00	22159.72	24376.00	1.00	02/25/2014	ASPBF00826	02/10/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	04/05/2012	4081222042006		0.00	0.00	0.00	7610700601068	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HOUSEHOLD	Household Items	Food and Snack	Candy	-	0.00	Y		0	3	-	-	-	0.00	0.00	
531	2	22	41	12	0	1	5551222241002	N.PLUS BONE POWER@45	BTLBTL1	BH	1	1.00	227273.00	250000.00	0.00	0.00	190000.00	204545.45	225000.00	1.00	02/11/2014	ASPBFR0002	03/14/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			172727.00	172727.00	01/22/2009	5551222241002	2140100002	25.50	0.00	190000.00	807205064390	1.00	1.00	1.00	1.00	1.00	0.00	15.00	0.00	0.00	09/01/2015	09/15/2015	0.00	0.00	0.00	0.00		HEALTH	Vitamin & Supplement	Food Supplement	Nature~s Plus, Nature~s Health	-	0.00	Y		0	3	-	-	-	0.00	0.00	
412	2	0	2100	12	0	0	4121221002073	ACTIMOVE CERVICAL MED DENS-M	BHBH1	BH	1	1.00	163865.00	180252.00	0.00	0.00	0.00	0.00	0.00	1.00	05/22/2012		04/30/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			163865.00	163865.00	04/30/2015	4121221002073		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HEALTH	Medical Equipment	Medical Supplies	Braces & Supports	-	0.00	Y		-	3	-	-	-	0.00	0.00	
296	2	696	1201	11	0	0	2961112012002	CARDACE 2.5MG TAB@60 BPJS	DUSTAB60	TAB	60	2.50	905.00	995.00	0.00	1.00	0.00	905.00	995.00	1.00	02/21/2015		02/21/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	02/21/2015			0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Askes Product & Instansi	Instansi Product	-	0.00	Y		0	3	-	-	-	0.00	0.00	
223	2	640	1505	11	0	0	2231115052001	PANTOPUMP 40MG INJ	VIAVIA1	VIA	1	1.00	125000.00	137500.00	0.00	1.00	0.00	105000.00	115500.00	1.00	01/23/2015	ASPBFM0029	02/28/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			118750.00	118750.00	12/02/2014	2231115052001		5.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Intravenous & Other Sterile So	Intravenous & Other Sterile Solutions	-	0.00	Y		-	3	-	-	-	0.00	0.00	
223	2	14	15	11	0	0	2231114215004	SANOSKIN OXY GEL 30GR	TUBTUB1	TUB	1	1.00	258000.00	283800.00	0.00	1.00	0.00	215000.00	236500.00	0.00	04/23/2014	ASPBFM0029	12/04/2013	1	5.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+6.00000000000000E+000	0.00		1			245100.00	245100.00	12/05/2014	2231114215004	2140100002	5.00	0.00	220000.00	8717755190055	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	CR/SALEP	PRESCRIPTION	Drugs	Dermatologicals	Other Dermatologicals	-	0.00	Y		0	3	-	-	-	0.00	0.00	
223	2	14	15	11	0	0	2231114215003	SANOSKIN MELLADERM GEL 20GR	TUBTUB1	TUB	1	1.00	117875.00	129663.00	0.00	1.00	0.00	115000.00	126500.00	1.00	03/12/2014	BIUABK0017	08/01/2015	1	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			111981.00	111981.00	12/05/2014	2231114215003	2140100002	5.00	0.00	115500.00	8717755190215	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	CR/SALEP	PRESCRIPTION	Drugs	Dermatologicals	Other Dermatologicals	-	0.00	Y		0	3	-	-	-	0.00	0.00	
060	2	12	30	12	0	0	0601212230002	HEROCYN BEDAK 75GR	FLSFLS1	FLS	1	1.00	6508.00	7159.00	0.00	0.00	0.00	5958.00	6554.00	0.00	02/02/2015	ASPBFC0010	10/18/2015	1	6.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+5.00000000000000E+000	0.00	H-0100	1			6346.00	6346.00	12/06/2014	0601212230002	2140100002	2.50	0.00	5170.00	8996200900016	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	BABY CARE						0.00	Y		0		-	-	-	0.00	0.00	
101	2	14	41	11	0	0	1011114241046	MONECTO 20MG TAB	DUSTAB100	TAB	100	20.00	3900.00	4290.00	0.00	1.00	0.00	2600.00	2860.00	1.00	03/06/2014	ASPBFK0009	06/29/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	M-0517	1	BMJAYA		3900.00	3900.00	12/08/2014	1011114241046	2140100002	0.00	0.00	2475.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	KARDIO	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Anti-Anginal Drugs		0.00	Y		0	3	-	-	-	0.00	0.00	
826	2	22	41	12	0	1	8261222241011	SEA QUIL ENZYMAX FORTE@30	BTLBTL1	BTL	1	1.00	339091.00	373000.00	0.00	0.00	0.00	295455.00	325000.00	1.00	03/11/2014	ASPBFA0083	02/19/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			215909.00	215909.00	11/30/2012	8261222241011	2140100002	37.00	0.00	237500.00	895761111085	1.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	09/17/2015	09/30/2015	0.00	0.00	0.00	0.00		HEALTH	Vitamin & Supplement	Food Supplement	Sea Quill	-	0.00	Y		0	3	-	-	-	0.00	0.00	
991	1	484	0102	14	0	0	9911401021006	CHLOROQUIN 150MG STR@100 GKF	DUSTAB100	TAB	100	150.00	188.69	208.00	0.00	0.00	0.00	0.00	0.00	1.00	05/21/2014	CAPBFP0015	05/21/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	12/08/2014	9911401021006		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.00	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Generic Product	Kimia Farma	-	0.00	Y		0	3	-	-	-	0.00	0.00	
1322	2	000	2200	16	0	0	1321622002002	MS TELLME HCG MIDSTREAM	BHBH1	BH	1	1.00	20000.00	22000.00	0.00	0.00	0.00	20000.00	22000.00	0.00	03/06/2014	ASPBF00055	10/07/2015	1	10.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+9.00000000000000E+000	0.00		1			20000.00	20000.00	01/16/2013			27.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	20.00	20.00	20.00	20.00	-	-	35000.00	35000.00	35000.00	35000.00	SEX HV	HEALTH	Medical Equipment	Home Diagnostics	Pregnancy & Ovulation Test	-	0.00	Y		0	3	-	-	-	0.00	0.00	
412	2	0	2100	12	0	0	4121221002072	ACTIMOVE CERVICAL MED DENS-S	BHBH1	BH	1	1.00	90909.00	100000.00	0.00	0.00	0.00	0.00	0.00	1.00	05/22/2012		04/30/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			72727.00	72727.00	04/30/2015	4121221002072		20.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HEALTH	Medical Equipment	Medical Supplies	Braces & Supports	-	0.00	Y		-	3	-	-	-	0.00	0.00	
121	2	109	0505	11	0	0	1211105052008	AAFACT 1000IU/10ML INJ	VIAVIA1	VIA	1	1.00	4670000.00	5137000.00	0.00	1.00	0.00	0.00	0.00	1.00	08/31/2015		08/31/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	08/31/2015			0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Intravenous & Other Sterile So	Intravenous & Other Sterile Solutions	-	0.00	Y		0	3	-	-	-	0.00	0.00	
011	2	14	03	11	0	0	0111114203015	ACTAZOLAM 0.5MG TAB@30	BOXTAB30	TAB	30	0.50	1300.00	1430.00	0.00	1.00	0.00	0.00	0.00	1.00	05/13/2008		05/13/2008	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			1300.00	1300.00	08/27/2015	0111114203015		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Central Nervous System	Hypnotics & Sedatives	-	0.00	Y		-	3	-	-	-	0.00	0.00	
280	2	571	0302	11	0	0	2801103022001	CELLCEPT 500MG TAB@50 BPJS	DUSTAB50	TAB	50	500.00	14545.00	16000.00	0.00	1.00	0.00	14545.00	16000.00	1.00	11/26/2014	ASPBF00399	11/26/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	11/26/2014	2801103022001		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.00	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Allergy & Immune System	Immunosuppressants	-	0.00	Y		0	3	-	-	-	0.00	0.00	
011	2	013	0902	11	1	0	0111109022001	ACTAZOLAM 0.5MG TAB@30 INHEALT	DUSTAB30	TAB	30	0.50	250.00	275.00	0.00	1.00	0.00	0.00	0.00	1.00	02/02/2009		06/29/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			250.00	250.00	08/27/2015	0111109022001		0.00	0.00	0.00	NB	1.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Central Nervous System	Hypnotics & Sedatives	-	0.00	Y		-	3	-	-	-	0.00	0.00	
3192	2	0	2200	12	0	0	31912220020041	DAUN HUJAU MEDIABETEA@30	DUSDUS1	DUS	1	1.00	363636.00	400000.00	0.00	0.00	480000.00	0.00	0.00	1.00	10/03/2014		09/12/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	12/05/2014	31912220020041		0.00	0.00	0.00	8997018860011	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV HERBAL	HEALTH	Traditional Medicine	Traditional Medicine	Jamu	-	0.00	Y		0	3	-	-	-	0.00	0.00	
011	2	14	03	11	0	0	0111114203023	ACTAZOLAM 1MG TAB@30	BOXTAB30	TAB	30	1.00	1900.00	2090.00	0.00	1.00	0.00	0.00	0.00	1.00	05/13/2008		05/13/2008	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			1900.00	1900.00	08/27/2015	0111114203023		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Central Nervous System	Hypnotics & Sedatives	-	0.00	Y		-	3	-	-	-	0.00	0.00	
011	2	013	0902	11	1	0	0111109022002	ACTAZOLAM 1MG TAB@30 INHEALTH	DUSTAB30	TAB	30	1.00	409.00	400.00	0.00	1.00	0.00	0.00	0.00	1.00	02/02/2009		06/29/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	08/27/2015	0111109022002		0.00	0.00	0.00	NB	1.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Central Nervous System	Hypnotics & Sedatives	-	0.00	Y		-	3	-	-	-	0.00	0.00	
118	2	0	2200	12	0	0	1181222002015	SCOTTS CHEWY VIT BLACKCURRANT	DUSDUS1	DUS	1	1.00	12636.00	13900.00	0.00	0.00	0.00	12146.00	13361.00	1.00	04/29/2014	ASPBFA0013	09/19/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			10909.00	10909.00	01/21/2014	1181222002015		0.00	0.00	11440.00	8992695314277	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	12/20/2012	01/31/2013	0.00	0.00	0.00	0.00	HV VIT TAB	HEALTH	Vitamin & Supplement	Vitamin and Mineral	Appetite Stimulant, Growth & DHA	-	0.00	Y		0	3	-	-	-	0.00	0.00	
124	2	14	03	11	1	0	1241114203016	ALGANAX 0.5MG TAB@40 ASK	DUSTAB40	TAB	40	0.50	660.00	726.00	0.00	0.00	0.00	660.00	726.00	1.00	05/13/2008		08/11/2009	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			660.00	660.00	08/27/2015	1241114203016		0.00	0.00	0.00	NB	1.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Central Nervous System	Hypnotics & Sedatives	-	0.00	Y		-	3	-	-	-	0.00	0.00	
